사건번호,사건명,해양사고종류1,해양사고발생(년도),해양사고발생(월),해양사고발생(일),해양사고발생(시),해양사고발생(분),해양사고발생시간대,계절,해양사고장소(위),해양사고장소(위도),해양사고장소(위분),해양사고장소(위초),해양사고장소(경),해양사고장소(경도),해양사고장소(경분),해양사고장소(경초),해양사고발생지역(대),해양사고발생지역(중),해양사고발생지역(통계용),선박명,선박중요도,선박톤수,톤수범위(통계용),선박용도(통계용),사망합계(선원_여객_기타),실종합계(선원_여객_기타),인명피해합계(사망_실종),부상합계(선원_여객_기타),총합(사망_실종_부상)
IC-2020-0663,"어선 제87조일호, 어선 제88조일호 충돌사건",충돌,2020,9,14,5,10,4-8시,가을,북,N37,3,7,동,E124,37,35,국외,서해공해,서해공해,제87조일호,1,135,100~500톤미만,어선,0,0,0,0,0
IC-2020-0663,"어선 제87조일호, 어선 제88조일호 충돌사건",충돌,2020,9,14,5,10,4-8시,가을,북,N37,3,7,동,E124,37,35,국외,서해공해,서해공해,제88조일호,2,135,100~500톤미만,어선,0,0,0,0,0
IC-2020-0664,어선 행복호 선원사망사건,안전사고,2020,9,15,11,50,8-12시,가을,북,N37,4,42,동,E126,29,4,국내,서해영해,서해영해,행복호,1,9.77,5~10톤미만,어선,1,0,1,0,1
IC-2020-0665,어선 제102우일호 선원실종사건,안전사고,2020,9,15,19,22,16-20시,가을,북,N36,42,0,동,E124,48,0,국외,서해공해,서해공해,제102우일호,1,135,100~500톤미만,어선,0,1,1,0,1
IC-2020-0666,"어선 유동호, 어선 유동2호 침몰사건",침몰,2020,9,16,1,30,0-4시,가을,북,N37,28,41,동,E126,21,35,국내,서해영해,서해영해,유동호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0666,"어선 유동호, 어선 유동2호 침몰사건",침몰,2020,9,16,1,30,0-4시,가을,북,N37,28,41,동,E126,21,35,국내,서해영해,서해영해,유동2호,2,3.38,3~5톤미만,어선,0,0,0,0,0
IC-2020-0667,자동차운반선 모닝메나드 선원부상사건,안전사고,2020,9,15,1,0,0-4시,가을,북,N39,3,49,동,E117,50,32,국외,기타,기타,모닝메나드,1,41192,"20,000~50,000톤미만",화물선,0,0,0,1,1
IC-2020-0668,기타선 우리해양호 작업원사망사건,안전사고,2020,9,15,11,52,8-12시,가을,북,N36,52,28,동,E126,10,45,국내,서해영해,서해영해,우리해양호,1,27,25~30톤미만,예인선,1,0,1,0,1
IC-2020-0669,"어선 태흥호, 어선 꿈에그린호 충돌사건",충돌,2020,9,16,11,5,8-12시,가을,북,N36,23,7,동,E126,24,35,국내,서해영해,서해영해,태흥호,1,48,30~50톤미만,어선,0,0,0,0,0
IC-2020-0669,"어선 태흥호, 어선 꿈에그린호 충돌사건",충돌,2020,9,16,11,5,8-12시,가을,북,N36,23,7,동,E126,24,35,국내,서해영해,서해영해,꿈에그린호,2,4.89,3~5톤미만,어선,0,0,0,1,1
IC-2020-0670,어선 제1선진호 침수사건,침수,2020,9,18,3,42,0-4시,가을,북,N00,0,0,동,E000,0,0,국내,개항 및 진입수로,인천항 및 진입수로,제1선진호,1,3.43,3~5톤미만,어선,0,0,0,0,0
IC-2020-0671,"낚시어선 청광호, 낚시어선 플로렌스호 충돌사건",충돌,2020,9,18,11,25,8-12시,가을,북,N36,23,9,동,E126,23,15,국내,서해영해,서해영해,청광호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0671,"낚시어선 청광호, 낚시어선 플로렌스호 충돌사건",충돌,2020,9,18,11,25,8-12시,가을,북,N36,23,9,동,E126,23,15,국내,서해영해,서해영해,플로렌스호,2,3,3~5톤미만,어선,0,0,0,1,1
IC-2020-0672,"낚시어선 화성호, 낚시어선 뉴웨이브호 충돌사건",충돌,2020,9,19,6,50,4-8시,가을,북,N36,21,7,동,E126,26,23,국내,서해영해,서해영해,화성호,1,8.55,5~10톤미만,어선,0,0,0,2,2
IC-2020-0672,"낚시어선 화성호, 낚시어선 뉴웨이브호 충돌사건",충돌,2020,9,19,6,50,4-8시,가을,북,N36,21,7,동,E126,26,23,국내,서해영해,서해영해,뉴웨이브호,2,7.93,5~10톤미만,어선,0,0,0,1,1
IC-2020-0673,예인선 금신101호 침몰사건,침몰,2020,9,20,1,14,0-4시,가을,북,N35,59,44,동,E126,39,48,국내,개항 및 진입수로,"장항항,군산항 및 진입수로",금신101호,1,32,30~50톤미만,예인선,0,0,0,0,0
IC-2020-0674,모터보트 동성호 침몰사건,침몰,2020,9,20,14,55,12-16시,가을,북,N37,7,28,동,E126,37,4,국내,서해영해,서해영해,동성호,1,1.81,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2020-0675,모터보트 홈런호 방파제접촉사건,접촉,2020,9,22,5,35,4-8시,가을,북,N35,59,10,동,E126,30,5,국내,개항 및 진입수로,"장항항,군산항 및 진입수로",홈런호,1,2.11,2~3톤미만,수상레저기구,0,0,0,0,0
IC-2020-0683,유조선 포모사 써틴 항로부이 접촉사건,접촉,2020,9,22,6,8,4-8시,가을,북,N37,26,21,동,E126,34,18,국내,개항 및 진입수로,인천항 및 진입수로,포모사 써틴,1,28131,"20,000~50,000톤미만",유조선,0,0,0,0,0
IC-2020-0684,어선 흥일호 기관손상사건,기관손상,2020,9,8,14,47,12-16시,가을,북,N36,21,57,동,E126,23,53,국내,서해영해,서해영해,흥일호,1,4.98,3~5톤미만,어선,0,0,0,0,0
IC-2020-0685,어선 제207만어호 기관손상사건,기관손상,2020,9,8,15,23,12-16시,가을,북,N35,48,49,동,E126,25,27,국내,서해영해,서해영해,제207민어호,1,69,50~100톤미만,어선,0,0,0,0,0
IC-2020-0686,어선 제125금성호 부유물감김사건,부유물감김,2020,9,8,22,4,20-24시,가을,북,N36,0,0,동,E125,34,0,국외,서해공해,서해공해,제125금성호,1,129,100~500톤미만,어선,0,0,0,0,0
IC-2020-0689,어선 윤용3호 좌초사건,좌초,2020,9,23,14,9,12-16시,가을,북,N36,14,8,동,E126,57,31,국내,서해영해,서해영해,윤용3호,1,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2020-0691,어선 덕길2호 기관손상사건,기관손상,2020,9,10,9,0,8-12시,가을,북,N37,26,43,동,E126,34,45,국내,개항 및 진입수로,인천항 및 진입수로,덕길2호,1,19,15~20톤미만,어선,0,0,0,0,0
IC-2020-0692,어선 대운1호 추진축계손상사건,추진축계손상,2020,9,10,10,16,8-12시,가을,북,N37,28,39,동,E126,20,44,국내,서해영해,서해영해,대운1호,1,3.5,3~5톤미만,어선,0,0,0,0,0
IC-2020-0693,어선 태진수산호 부유물감김사건,부유물감김,2020,9,10,10,34,8-12시,가을,북,N37,7,5,동,E126,35,36,국내,서해영해,서해영해,태진수산호,1,2.81,2~3톤미만,어선,0,0,0,0,0
IC-2020-0694,모터보트 욜로호 추진축계손상사건,추진축계손상,2020,9,10,10,8,8-12시,가을,북,N36,21,30,동,E126,24,13,국내,서해영해,서해영해,율로호,1,1.35,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2020-0695,낚시어선 예지퀸호 기관손상사건,기관손상,2020,9,10,16,43,16-20시,가을,북,N37,6,9,동,E126,35,45,국내,서해영해,서해영해,예지퀸호,1,9.16,5~10톤미만,어선,0,0,0,0,0
IC-2020-0696,기타선 베드로호 좌초사건,좌초,2020,9,24,10,46,8-12시,가을,북,N37,21,32,동,E126,38,4,국내,서해영해,서해영해,베드로호,1,3.89,3~5톤미만,기타선,0,0,0,0,0
IC-2020-0697,자동차운반선 영진페리호 기타사건,시설물손상,2020,9,24,12,55,12-16시,가을,북,N00,0,0,동,E000,0,0,국내,서해영해,서해영해,영진페리호,1,132,100~500톤미만,화물선,0,0,0,0,0
IC-2020-0699,"낚시어선 플로렌스호, 고무보트 선명무 충돌사건",충돌,2020,9,26,9,17,8-12시,가을,북,N36,23,35,동,E126,24,51,국내,서해영해,서해영해,플로렌스호,1,3,3~5톤미만,어선,0,0,0,0,0
IC-2020-0699,"낚시어선 플로렌스호, 고무보트 선명무 충돌사건",충돌,2020,9,26,9,17,8-12시,가을,북,N36,23,35,동,E126,24,51,국내,서해영해,서해영해,선명무,2,0,미상,수상레저기구,0,0,0,1,1
IC-2020-0700,"예인선 와이케이티1호, 부선 화인1001호 충돌사건",충돌,2020,9,26,10,20,8-12시,가을,북,N00,0,0,동,E000,0,0,국내,개항 및 진입수로,인천항 및 진입수로,와이케이티1호,1,94,50~100톤미만,예인선,0,0,0,0,0
IC-2020-0700,"예인선 와이케이티1호, 부선 화인1001호 충돌사건",충돌,2020,9,26,10,20,8-12시,가을,북,N00,0,0,동,E000,0,0,국내,개항 및 진입수로,인천항 및 진입수로,화인1001호,2,473,100~500톤미만,기타선,0,0,0,0,0
IC-2020-0701,낚시어선 승재호 기관손상사건,기관손상,2020,9,26,13,16,12-16시,가을,북,N37,22,6,동,E126,21,45,국내,서해영해,서해영해,승재호,1,5.13,5~10톤미만,어선,0,0,0,0,0
IC-2020-0702,모터보트 앵글러호 기타사건,안전사고,2020,9,27,16,15,16-20시,가을,북,N37,6,45,동,E126,27,15,국내,서해영해,서해영해,앵글러호,1,2.06,2~3톤미만,수상레저기구,0,0,0,1,1
IC-2020-0703,어선 제일호 화재사건,화재,2020,9,27,9,9,8-12시,가을,북,N35,58,0,동,E125,46,59,국내,서해영해,서해영해,제일호,1,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2020-0704,낚시어선 레드스카이호 좌초사건,좌초,2020,9,27,13,0,12-16시,가을,북,N36,48,11,동,E126,8,48,국내,서해영해,서해영해,레드스카이호,1,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2020-0705,어선 수덕3호 화재사건,화재,2020,9,28,8,38,8-12시,가을,북,N35,35,56,동,E126,28,5,국내,서해영해,서해영해,수덕3호,1,2.99,2~3톤미만,어선,0,0,0,1,1
IC-2020-0706,어선 신아호 침수사건,침수,2020,10,1,12,20,12-16시,가을,북,N36,19,34,동,E126,30,22,국내,서해영해,서해영해,신아호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0707,모터보트 명량호 침수사건,침수,2020,10,2,14,16,12-16시,가을,북,N36,54,37,동,E126,48,59,국내,서해영해,서해영해,명량호,1,0.71,1톤미만,수상레저기구,0,0,0,0,0
IC-2020-0708,기타선 홍익더불어호 침수사건,침수,2020,10,4,15,50,12-16시,가을,북,N00,0,0,동,E000,0,0,국내,서해영해,서해영해,홍익더불어호,1,21,20~25톤미만,기타선,0,0,0,0,0
IC-2020-0709,무등록선 제2동양호 전복사건,전복,2020,10,5,9,11,8-12시,가을,북,N35,35,16,동,E126,33,51,국내,서해영해,서해영해,제2동양호,1,1.25,1~2톤미만,어선,0,0,0,0,0
IC-2020-0710,모터보트 조은호 추진축계손상사건,추진축계손상,2020,9,11,7,49,4-8시,가을,북,N36,19,45,동,E126,30,34,국내,서해영해,서해영해,조은호,1,0.44,1톤미만,수상레저기구,0,0,0,0,0
IC-2020-0711,모터보트 비너스호 추친축계손상사건,추진축계손상,2020,9,11,10,54,8-12시,가을,북,N35,37,15,동,E126,27,24,국내,서해영해,서해영해,베니스호,1,0,미상,수상레저기구,0,0,0,0,0
IC-2020-0712,어선 성일호 기관손상사건,기관손상,2020,9,11,15,27,12-16시,가을,북,N36,16,27,동,E126,11,22,국내,서해영해,서해영해,성일호,1,2.22,2~3톤미만,어선,0,0,0,0,0
IC-2020-0713,낚시어선 카카호 기관손상사건,기관손상,2020,9,12,6,45,4-8시,가을,북,N36,18,38,동,E126,29,16,국내,서해영해,서해영해,카카호,1,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2020-0715,모터보트 영준마린호 추진축계손상사건,추진축계손상,2020,9,12,8,22,8-12시,가을,북,N35,36,18,동,E126,26,4,국내,서해영해,서해영해,영준마린호,1,1.02,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2020-0716,모터보트 바다사랑호 추진축계손상사건,추진축계손상,2020,9,12,8,26,8-12시,가을,북,N36,31,17,동,E126,26,7,국내,서해영해,서해영해,바다사랑호,1,0.27,1톤미만,수상레저기구,0,0,0,0,0
IC-2020-0717,모터보트 동현호 조타장치손상사건,조타장치손상,2020,9,12,16,9,16-20시,가을,북,N35,33,38,동,E126,20,51,국내,서해영해,서해영해,동현호,1,2.08,2~3톤미만,수상레저기구,0,0,0,0,0
IC-2020-0718,낚시어선 2갈매기호 좌초사건,좌초,2020,9,13,8,11,8-12시,가을,북,N35,34,37,동,E126,30,54,국내,서해영해,서해영해,2갈매기호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0719,모터보트 용가리호 추진축계손상사건,추진축계손상,2020,9,13,7,27,4-8시,가을,북,N36,19,25,동,E126,29,51,국내,서해영해,서해영해,용가리호,1,0.08,1톤미만,수상레저기구,0,0,0,0,0
IC-2020-0720,모터보트 한강호 추진축계손상사건,추진축계손상,2020,9,13,8,17,8-12시,가을,북,N35,36,34,동,E126,27,52,국내,서해영해,서해영해,한강호,1,0,미상,수상레저기구,0,0,0,0,0
IC-2020-0721,어선 153대풍호 선원사망사건,안전사고,2020,10,6,11,20,8-12시,가을,북,N35,40,23,동,E126,6,51,국내,서해영해,서해영해,153대풍호,1,7.93,5~10톤미만,어선,1,0,1,0,1
IC-2020-0722,어선 제2동진호 화재사건,화재,2020,10,7,16,1,16-20시,가을,북,N36,24,28,동,E126,19,5,국내,서해영해,서해영해,2동진호,1,11,10~15톤미만,어선,0,0,0,0,0
IC-2020-0723,어선 킹스카이호 침수사건,침수,2020,10,7,7,39,4-8시,가을,북,N36,46,32,동,E126,7,59,국내,서해영해,서해영해,킹스카이호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0724,어선 3경진호 기타사건,안전사고,2020,10,8,8,18,8-12시,가을,북,N36,50,33,동,E126,56,33,국내,서해영해,서해영해,제3경진호,1,5.56,5~10톤미만,어선,0,0,0,1,1
IC-2020-0725,어선 153세진호 선원부상사건,안전사고,2020,10,8,17,25,16-20시,가을,북,N36,35,21,동,E126,2,21,국내,서해영해,서해영해,제153세진호,1,8.55,5~10톤미만,어선,0,0,0,1,1
IC-2020-0726,어선 원자3호 선원부상사건,안전사고,2020,10,9,20,28,20-24시,가을,북,N37,38,20,동,E126,21,14,국내,서해영해,서해영해,원자3호,1,7.93,5~10톤미만,어선,0,0,0,1,1
IC-2020-0727,어선 태양호 화재사건,화재,2020,10,9,18,50,16-20시,가을,북,N37,10,20,동,E124,31,3,국외,서해공해,서해공해,태양호,1,99.73,50~100톤미만,어선,0,0,0,0,0
IC-2020-0728,"어선 해저2호, 고무보트 와이케이400호 충돌사건",충돌,2020,10,10,13,15,12-16시,가을,북,N36,22,45,동,E126,26,16,국내,서해영해,서해영해,해저2호,1,0.81,1톤미만,어선,0,0,0,0,0
IC-2020-0728,"어선 해저2호, 고무보트 와이케이400호 충돌사건",충돌,2020,10,10,13,15,12-16시,가을,북,N36,22,45,동,E126,26,16,국내,서해영해,서해영해,와이케이400,2,0,미상,수상레저기구,0,0,0,1,1
IC-2020-0729,어선 광성호 침수사건,침수,2020,10,10,15,42,12-16시,가을,북,N00,0,0,동,E000,0,0,국내,서해영해,서해영해,광성호,1,1.22,1~2톤미만,어선,0,0,0,0,0
IC-2020-0731,통선 서울2호 침수사건,침수,2020,10,11,17,17,16-20시,가을,북,N37,23,34,동,E126,19,8,국내,서해영해,서해영해,서울2호,1,20,20~25톤미만,기타선,0,0,0,0,0
IC-2020-0732,모터보트 퍼스트권앤한호 전복사건,침수,2020,10,11,16,22,16-20시,가을,북,N36,26,36,동,E126,31,23,국내,서해영해,서해영해,퍼스트권앤한호,1,0.8,1톤미만,수상레저기구,0,0,0,0,0
IC-2020-0734,낚시어선 뉴대신호 좌초사건,좌초,2020,10,12,6,12,4-8시,가을,북,N37,15,2,동,E126,29,57,국내,서해영해,서해영해,뉴대신호,1,3,3~5톤미만,어선,0,0,0,0,0
IC-2020-0735,"낚시어선 레전드호, 어선 진양호 충돌사건",충돌,2020,10,12,9,13,8-12시,가을,북,N36,16,4,동,E126,23,52,국내,서해영해,서해영해,진양호,1,6.45,5~10톤미만,어선,0,0,0,0,0
IC-2020-0735,"낚시어선 레전드호, 어선 진양호 충돌사건",충돌,2020,10,12,9,13,8-12시,가을,북,N36,16,4,동,E126,23,52,국내,서해영해,서해영해,레전드호,2,7.93,5~10톤미만,어선,0,0,0,2,2
IC-2020-0736,통선 금강9호 침수사건,침수,2020,10,12,15,19,12-16시,가을,북,N37,15,18,동,E126,23,19,국내,서해영해,서해영해,금강9호,1,4.87,3~5톤미만,기타선,0,0,0,0,0
IC-2020-0737,모터보트 이야호 추진축계손상사건,추진축계손상,2020,9,13,14,36,12-16시,가을,북,N35,34,27,동,E126,20,40,국내,서해영해,서해영해,이야호,1,1.16,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2020-0738,낚시어선 마이웨이호 기관손상사건,기관손상,2020,9,14,6,22,4-8시,가을,북,N37,11,58,동,E126,27,27,국내,서해영해,서해영해,마이웨이호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0739,낚시어선 벽계수호 기관손상사건,기관손상,2020,9,14,13,26,12-16시,가을,북,N37,1,53,동,E126,25,1,국내,서해영해,서해영해,벽계수호,1,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2020-0740,예인선 발안5호 기관손상사건,기관손상,2020,9,14,13,41,12-16시,가을,북,N37,0,52,동,E126,47,43,국내,서해영해,서해영해,발안5호,1,149,100~500톤미만,예인선,0,0,0,0,0
IC-2020-0741,어선 양성호 추진축계손상사건,추진축계손상,2020,9,14,12,7,12-16시,가을,북,N36,25,59,동,E126,15,0,국내,서해영해,서해영해,양성호,1,2.84,2~3톤미만,어선,0,0,0,0,0
IC-2020-0742,낚시어선 자연7호 부유물감김사건,부유물감김,2020,9,14,18,19,16-20시,가을,북,N00,0,0,동,E000,0,0,국내,서해영해,서해영해,자연7호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0743,모터보트 엘미르호 추진축계손상사건,추진축계손상,2020,9,15,10,23,8-12시,가을,북,N37,23,18,동,E126,20,17,국내,서해영해,서해영해,엘미르호,1,1.87,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2020-0746,모터보트 마리아호 조타장치손상사건,조타장치손상,2020,9,16,8,13,8-12시,가을,북,N35,47,0,동,E126,25,0,국내,서해영해,서해영해,마리아호,1,1.09,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2020-0747,어선 광덕수산호 운항저해사건,운항저해,2020,9,16,10,9,8-12시,가을,북,N36,1,58,동,E126,35,25,국내,서해영해,서해영해,광덕수산호,1,1.99,1~2톤미만,어선,0,0,0,0,0
IC-2020-0748,모터보트 명사수호 추진축계손상사건,추진축계손상,2020,9,16,12,25,12-16시,가을,북,N35,38,22,동,E126,22,53,국내,서해영해,서해영해,명사수호,1,1.3,1~2톤미만,수상레저기구,0,0,0,0,0
IC-2020-0749,어선 돌핀호 해양오염사건,해양오염,2020,9,16,14,28,12-16시,가을,북,N35,48,24,동,E126,25,6,국내,서해영해,서해영해,돌핀호,1,6.49,5~10톤미만,어선,0,0,0,0,0
IC-2020-0750,어선 20해신호 기타사건,기타,2020,9,16,15,25,12-16시,가을,북,N35,37,12,동,E126,28,8,국내,서해영해,서해영해,20해신호,1,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2020-0752,어선 어성호 침수사건,침수,2020,9,17,14,40,12-16시,가을,북,N36,56,35,동,E126,49,5,국내,서해영해,서해영해,어성호,1,1.94,1~2톤미만,어선,0,0,0,0,0
IC-2020-0753,낚시어선 블랙헬리오스호 기관손상사건,기관손상,2020,9,17,16,29,16-20시,가을,북,N36,28,13,동,E126,3,7,국내,서해영해,서해영해,블랙헬리오스호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0754,어선 한성호 부유물감김사건,부유물감김,2020,9,17,20,30,20-24시,가을,북,N36,10,0,동,E126,8,0,국내,서해영해,서해영해,한성호,1,19,15~20톤미만,어선,0,0,0,0,0
IC-2020-0755,모터보트 효동호 추친축계손상사건,추진축계손상,2020,9,18,15,55,12-16시,가을,북,N36,8,18,동,E126,29,7,국내,서해영해,서해영해,효동호,1,0,미상,수상레저기구,0,0,0,0,0
IC-2020-0756,어선 제311길령호 추진축계손상사건,추진축계손상,2020,9,18,19,0,16-20시,가을,북,N35,29,0,동,E124,38,0,국외,서해공해,서해공해,제311길령호,1,76,50~100톤미만,어선,0,0,0,0,0
IC-2020-0758,낚시어선 대성호 좌초사건,좌초,2020,10,15,9,12,8-12시,가을,북,N35,51,5,동,E126,19,34,국내,서해영해,서해영해,대성호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0759,어선 건해호 침수사건,침수,2020,10,15,18,7,16-20시,가을,북,N36,6,45,동,E126,26,17,국내,서해영해,서해영해,건해호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0760,낚시어선 대성호 조타장치손상사건,조타장치손상,2020,9,19,9,11,8-12시,가을,북,N35,50,57,동,E126,18,2,국내,서해영해,서해영해,대성호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0761,낚시어선 연안선호 부유물감김사건,부유물감김,2020,9,19,11,1,8-12시,가을,북,N36,5,53,동,E126,31,59,국내,서해영해,서해영해,연안선호,1,3.38,3~5톤미만,어선,0,0,0,0,0
IC-2020-0762,낚시어선 섬마을호 부유물감김사건,부유물감김,2020,9,19,13,38,12-16시,가을,북,N36,25,32,동,E126,20,8,국내,서해영해,서해영해,섬마을호,1,7.31,5~10톤미만,어선,0,0,0,0,0
IC-2020-0763,"낚시어선 파트너호, 부선 금신에스비2005호 충돌사건",충돌,2020,10,17,4,44,4-8시,가을,북,N35,56,15,동,E126,31,43,국내,서해영해,서해영해,파트너호,1,7.93,5~10톤미만,어선,0,0,0,9,9
IC-2020-0763,"낚시어선 파트너호, 부선 금신에스비2005호 충돌사건",충돌,2020,10,17,4,44,4-8시,가을,북,N35,56,15,동,E126,31,43,국내,서해영해,서해영해,금신에스비2005호,2,988,"500~1,000톤미만",기타선,0,0,0,0,0
IC-2020-0764,유선 뉴코스모스호 기타사건,운항저해,2020,10,17,9,54,8-12시,가을,북,N37,33,33,동,E126,35,39,국내,서해영해,서해영해,뉴코스모스호,1,698,"500~1,000톤미만",여객선,0,0,0,0,0
IC-2020-0765,낚시어선 돌핀호 좌초사건,좌초,2020,10,17,9,45,8-12시,가을,북,N36,8,16,동,E126,28,25,국내,서해영해,서해영해,돌핀호,1,6.67,5~10톤미만,어선,0,0,0,0,0
IC-2020-0766,어선 2수덕호 좌초사건,좌초,2020,10,18,4,40,4-8시,가을,북,N36,38,42,동,E126,0,28,국내,서해영해,서해영해,2수덕호,1,5.2,5~10톤미만,어선,0,0,0,0,0
IC-2020-0767,예인선 102창성호 운항저해사건,운항저해,2020,10,18,10,16,8-12시,가을,북,N37,21,16,동,E126,17,22,국내,서해영해,서해영해,102창성호,1,115,100~500톤미만,예인선,0,0,0,0,0
IC-2020-0768,낚시어선 알파호 침수사건,침수,2020,10,18,8,12,8-12시,가을,북,N36,13,20,동,E126,27,12,국내,서해영해,서해영해,알파호,1,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2020-0769,낚시어선 라이트호 좌초사건,좌초,2020,10,18,10,34,8-12시,가을,북,N36,15,19,동,E126,16,19,국내,서해영해,서해영해,라이트호,1,7.93,5~10톤미만,어선,0,0,0,7,7
IC-2020-0770,어선제11우양호 선원부상사건,안전사고,2020,10,18,5,38,4-8시,가을,북,N36,10,0,동,E125,26,0,국외,서해공해,서해공해,11우양호,1,129,100~500톤미만,어선,0,0,0,1,1
IC-2020-0771,낚시어선 럭키스타호 좌초사건,좌초,2020,10,19,7,33,4-8시,가을,북,N35,34,0,동,E126,14,0,국내,서해영해,서해영해,럭키스타호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0772,기타선 대성호 침몰사건,침몰,2020,10,19,1,50,0-4시,가을,북,N37,11,11,동,E126,38,57,국내,서해영해,서해영해,대성호,1,17,15~20톤미만,기타선,0,0,0,0,0
IC-2020-0773,어선 광명호 좌초사건,좌초,2020,10,19,9,57,8-12시,가을,북,N36,4,49,동,E126,26,31,국내,서해영해,서해영해,광명호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0774,어선 정수호 좌초사건,좌초,2020,10,19,10,58,8-12시,가을,북,N36,15,25,동,E126,17,13,국내,서해영해,서해영해,정수호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2020-0775,어선 태창호 좌초사건,좌초,2020,10,19,10,58,8-12시,가을,북,N36,15,25,동,E126,17,13,국내,서해영해,서해영해,태창호,1,7.93,5~10톤미만,어선,0,0,0,0,0
